"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to oxygen levels","GO:0070482","0.000006255856260013401","5.203713238560768","398","1554","73","17847","UBB,PSME1,RPS27A,SLC8A1,PMAIP1,PSMB1,TCEB1,CASP3,CXCR4,PSMA3,AHCY,PGK1,RBX1,PSMD10,ATP6V1G1,ANKRD1,PSMB3,PSMA1,CDKN1B,PDLIM1,CCNB1,HIGD1A,CCNA2,PSMA4,TIGAR,CAT,PAM,PHB2,RHOA,PRKAA1,UBA52,PSMB4,PSMA5,PSMC3,ROCK2,SCAP,HYOU1,DDAH1,GATA6,DNMT3A,MYB,HIF1AN,LPAR1,ATM,FOXO1,CAV1,FMN2,STC2,PDK3,MTOR,PPARA,ITPR2,MECP2,BCL2,HK2,NF1,NOTCH1,RYR2,ACTN4,IRAK1,LONP1,SLC9A1,CREBBP,CBFA2T3,ITPR1,CBL,VASN,EP300,ALKBH5,POLR2A,EPAS1,VEGFA,HIPK2"
"GO:BP","cellular amide metabolic process","GO:0043603","0.000006321871121367057","5.19915436200002","1163","1554","162","17847","RPS18,RPL27,RPS15A,RPS14,RPS3,RPL24,EEF1A1,RPS12,RPS13,GGH,RPS5,RPL26,RPS6,RPS20,RPS16,RPL30,RPL37A,RPS21,RPS11,RPL35A,MME,RPL22L1,RPL27A,RPL10A,RPL12,RPSA,RPS4X,RPS27A,RPS24,RPL9,MRPS33,TCEB1,RPL3,RSL24D1,MPC2,RPL13A,CASP3,RPS27L,SRP9,RPL38,RPL18,RPL7A,ABCG1,RPL36,ATP6AP2,MRPL13,HSD17B12,RPS8,PAIP2,MRPL22,RPL35,RPS25,RPS9,RPL31,RPL29,RPLP2,EIF3E,RPL8,RPLP0,RPL13,EPHA4,EIF3I,NEU1,RPL28,ACSL3,ACOT9,MRPS23,RPL5,SUCLG1,GSTM3,SPTSSA,EIF4A2,POLR2G,RPL32,RPS15,COA3,RPL23A,TIGAR,DPH3,IDH1,MRPS36,MRPL33,CPE,RPL39,DARS2,ASAH1,RPS19,UGCG,RPL11,PAM,MRPL44,RHOA,GM2A,MRPL11,PRKAA1,HMGCL,UBA52,MRPS15,RPS7,DBI,NSUN3,RPS3A,ELOVL5,CTSH,PPP1R15A,SOX4,MRPL16,PARK7,MCTS1,GSTP1,ROCK2,DAPK3,EIF3B,ILF3,AASS,TCOF1,SAMD4B,MTHFD1L,DHX33,AARS2,HAP1,SAMD4A,CLN8,FAM129A,SMPD4,TNRC6A,SORL1,CNOT1,GTPBP1,ZFP36L2,KHSRP,PDK3,GIGYF2,ABCA2,HACD1,MTOR,ACACA,TPR,IGF2BP1,EIF3A,RRBP1,NANOS1,PABPC1,ALOXE3,FOXO3,CPM,TNRC6C,ALDH1L2,GCN1,EIF4G1,ACER2,AGO2,DYRK1A,CELF1,UPF1,FASN,TNRC6B,RARA,SPON1,LARP1,VIM,ACSS1"
"GO:BP","negative regulation of cellular process","GO:0048523","0.000007014563742535667","5.15399933391588","4914","1554","532","17847","ESR1,IFIT3,RSAD2,IFI6,B2M,IFITM1,GNL3L,SYNJ2BP,SEMA3C,RPS14,UBB,STAT1,HEY1,CALM2,CDC42,GSTO1,RPS3,RPL24,ARL6IP1,RPS13,STMN1,TMSB10,ANXA1,HSBP1,SKAP2,ID2,RPL26,TPT1,RPS6,BST2,ISG15,TXN,PSME1,MLF1,TSPAN6,ZNF608,ITM2B,RARB,TMBIM4,CAPZA2,RPS27A,SLC8A1,TTK,LAMTOR1,CDK1,PCNA,TMEM59,PSMB1,SEMA3D,RPL13A,CASP3,PDPN,RPS27L,ATAD1,ZMPSTE24,LAMTOR5,SRP9,MAP2,RAP2C,PRDX3,FHL1,TXNDC12,PTTG2,C1D,PBK,ABCG1,DYNLL1,APOBEC3B,PFDN5,ANXA4,MRPL13,CBX3,TRIM21,PEX2,SVIP,PAIP2,TMEM38B,SKP1,TSC22D3,EPHA7,NOV,LGALS1,YWHAE,DNAJB1,PSMA3,HMGB2,EAPP,ARRDC3,EIF3E,LYPLA1,TMEM14A,MDK,NEK2,STK26,MAD2L1,APIP,PHLDB2,RBX1,SNAPIN,RNF2,PSMD10,HSPA8,BUB1,MRE11A,ANKRD1,EPHA4,CKAP2,PSMB3,MARCH7,SAP18,HIST1H1C,DLX1,AURKA,TERF1,ADD3,TRPC1,CREG1,ZNF136,RPL5,PRKAG1,BIRC5,PSMA1,CDKN1B,KIT,ID4,LEPR,NME6,PDCD6,SEPT7,DAD1,TAF7,GMNN,NIF3L1,HNRNPC,ATRAID,PROS1,TXNIP,CCNB1,EIF4A2,HIGD1A,BUB3,NQO1,TIPRL,ENY2,PSMA4,NDC80,YWHAZ,DEPDC1,TRIM59,NEDD4,TIGAR,DPH3,ITGB1,SERPINF1,PRDX4,SERTAD1,PKIA,HMGA2,ERP29,TMSB15A,PAQR3,RAP1B,AKIRIN2,RPL11,GADD45A,NDUFA13,MIF,CAT,MIEN1,PHB2,RHOA,ACADL,MBIP,LAMTOR4,MYADM,CD109,TNC,TOM1L1,WDR61,INSIG1,BMPR1A,TWSG1,CTNNB1,PRKAA1,UBA52,PSMB4,RPS7,MOSPD1,HAT1,CHMP2A,RPS3A,DHX58,PSMA5,TSG101,CTSH,F2RL1,STRAP,PPP1R15A,SOX4,CTDSPL2,HDAC1,PARK7,CGGBP1,PSMC3,GSTP1,FBXO2,SP2,USP36,CAMSAP1,WDR81,DVL1,FERMT1,ROCK2,ATRX,EPS15L1,DAPK3,DNM2,SATB2,E2F2,ARID3A,ADNP,FZD5,HIVEP1,UBE2O,HYOU1,MTMR4,DDAH1,NFX1,TSC2,TPCN1,GATA6,PODXL,CLEC16A,TFAP2C,ATXN1L,DNMT3A,TAOK1,HIRA,SYVN1,CTBP1,MBD3,PTTG1IP,GZF1,ILF3,STK40,DSTYK,TBL1X,PLXND1,TNKS,MYO18A,ABHD2,UTP20,USP47,CARM1,PKIB,TRAF3IP1,KDM5A,DICER1,PXDN,PRR5L,MYB,SAMD4B,MAPKAPK2,LGALS9,RAB11FIP5,RAB11FIP3,RGS19,AMER1,RNF10,GLI3,PRKCB,NACC1,ADAMTS18,USP2,LDB1,HOMER2,MXD1,KDM2A,SH3BP5,OTUD7B,JARID2,HIF1AN,EHMT1,LPAR1,SIK1,TBC1D4,ADGRV1,CCAR1,ELFN2,ASH1L,DUSP7,FNIP2,PHIP,PLCL2,HAP1,TTLL12,SON,ATN1,SAMD4A,GRK5,SF1,CBX5,SHISA2,CLN8,SUPT6H,WWC3,SMCHD1,MLLT6,HTRA3,USP9X,FAM129A,PTPN23,ATM,PIM3,SREBF2,TNRC6A,GATAD2B,NIPBL,ADARB1,FOXO1,TAF3,SORL1,PKD1,RPS6KA2,HEG1,BAG3,TAOK3,CNOT1,SMAD7,MEF2A,SPTAN1,ZFP36L2,NPRL3,MGA,MYBBP1A,SH2B3,DAB2IP,PIM1,CAV1,LBH,NAB2,FMN2,MLLT1,LFNG,NMRK2,HNRNPU,SZT2,KHSRP,SACS,TRIM9,ZBTB7A,SOCS7,ANKRD17,PKDCC,HIC2,GIGYF2,USP7,EPPK1,ABCA2,MYH9,BCR,RAPGEF1,NFIA,MTOR,KAT6B,UNC5B,PPARA,RGS10,ZBTB4,ZNF703,WNK2,NF2,PTPRU,BOD1L1,ANK2,ARFGEF3,CDK5RAP2,TPR,FLNA,SPTBN2,ARRB1,CDK12,ITPR2,ASAP1,CENPF,MECP2,PTPN14,IGF2BP1,BIRC6,EIF3A,CSK,FBXL7,NR2F6,ZC3H4,SOCS1,BCL2,UHRF1,SMARCA4,TRIO,HOXD9,DNMT1,CHERP,BAZ2A,ABL2,NANOS1,RREB1,PABPC1,DLG5,MAP2K5,TENM1,FOXO3,TOM1L2,HK2,ARHGAP35,NF1,INHBB,HERC1,C3,NOTCH1,RYR2,ACTN4,LTBP1,TNRC6C,DEPTOR,IRAK1,ZFHX4,SLC35F6,FHL2,MEGF8,SLC9A1,EIF4G1,RCC2,NCOR1,USF3,PPP1R13B,NPC1,NOTCH2,RPTOR,CHD7,QSOX1,PMEPA1,SIN3B,KDM4B,PLXNA1,LRRFIP1,LRP4,IGF1R,POU2F1,LMTK2,NSD1,BPTF,ACER2,FST,RRP1B,LRP1,HOXC8,ONECUT2,DLC1,CYP1B1,CREBBP,AGO2,DYRK1A,HR,B4GALT1,CELF1,CUX1,NCOR2,UPF1,SPTBN1,FOXK2,GAS7,PRKDC,CBFA2T3,SKI,PADI2,FBN2,KMT2A,WNK1,PPARGC1B,PITX1,ITPR1,DOT1L,TNRC6B,WWC1,CBL,RARA,KMT2D,VASN,CEBPB,CD22,SPEG,ACTN1,EP300,ARID1A,CARD10,HTT,CCND2,PTPRS,ZFYVE28,SPON1,HCFC1,LARP1,MAP1B,GRIK3,SERPINA6,HPGD,TMOD1,NFIC,EN2,SIAH2,FOXK1,NRIP1,COL6A3,ERN1,C5AR2,TFCP2L1,SHANK2,COL18A1,VIM,AKNA,OPHN1,GPC1,JUND,VEGFA,TIMP3,IGFBP4,GADD45B,SLC9A3R1,HIPK2,TSKU,SERPINB9,WNT16"
"GO:BP","peptide biosynthetic process","GO:0043043","0.000007472889790922307","5.1265114226076385","755","1554","116","17847","RPS18,RPL27,RPS15A,RPS14,RPS3,RPL24,EEF1A1,RPS12,RPS13,RPS5,RPL26,RPS6,RPS20,RPS16,RPL30,RPL37A,RPS21,RPS11,RPL35A,RPL22L1,RPL27A,RPL10A,RPL12,RPSA,RPS4X,RPS27A,RPS24,RPL9,MRPS33,TCEB1,RPL3,RSL24D1,RPL13A,RPS27L,SRP9,RPL38,RPL18,RPL7A,RPL36,MRPL13,RPS8,PAIP2,MRPL22,RPL35,RPS25,RPS9,RPL31,RPL29,RPLP2,EIF3E,RPL8,RPLP0,RPL13,EIF3I,RPL28,MRPS23,RPL5,EIF4A2,POLR2G,RPL32,RPS15,COA3,RPL23A,DPH3,MRPS36,MRPL33,RPL39,DARS2,RPS19,RPL11,MRPL44,RHOA,MRPL11,UBA52,MRPS15,RPS7,NSUN3,RPS3A,PPP1R15A,SOX4,MRPL16,MCTS1,ROCK2,DAPK3,EIF3B,ILF3,TCOF1,SAMD4B,DHX33,AARS2,SAMD4A,FAM129A,TNRC6A,CNOT1,GTPBP1,ZFP36L2,KHSRP,GIGYF2,MTOR,TPR,IGF2BP1,EIF3A,RRBP1,NANOS1,PABPC1,FOXO3,TNRC6C,GCN1,EIF4G1,AGO2,CELF1,UPF1,TNRC6B,RARA,LARP1,VIM"
"GO:BP","response to hypoxia","GO:0001666","0.000008558128903401864","5.067621176415474","362","1554","68","17847","UBB,PSME1,RPS27A,SLC8A1,PMAIP1,PSMB1,TCEB1,CASP3,CXCR4,PSMA3,AHCY,PGK1,RBX1,PSMD10,ANKRD1,PSMB3,PSMA1,CDKN1B,PDLIM1,CCNB1,HIGD1A,CCNA2,PSMA4,TIGAR,CAT,PAM,PHB2,RHOA,PRKAA1,UBA52,PSMB4,PSMA5,PSMC3,ROCK2,SCAP,HYOU1,DDAH1,GATA6,DNMT3A,MYB,HIF1AN,ATM,CAV1,FMN2,STC2,PDK3,MTOR,PPARA,ITPR2,MECP2,BCL2,HK2,NF1,NOTCH1,RYR2,ACTN4,IRAK1,LONP1,SLC9A1,CREBBP,CBFA2T3,ITPR1,VASN,EP300,ALKBH5,EPAS1,VEGFA,HIPK2"
"GO:BP","chromatin organization","GO:0006325","0.000010084393877088065","4.996350199954612","811","1554","122","17847","ESR1,UBE2E1,CDK1,H2AFZ,ZMPSTE24,YEATS4,CENPQ,CBX3,SKP1,HMGB2,ITGB3BP,RNF2,KANSL1L,HIST1H1C,AURKA,CENPU,H2AFV,TAF7,HNRNPC,CCNB1,ENY2,CCNA2,ZNHIT1,UBE2N,HMGA2,MBIP,WDR61,CTNNB1,PRKAA1,HAT1,HDAC1,KDM7A,USP36,ATRX,DAPK3,SATB2,IPO4,ZNF335,DNMT3A,HIRA,CTBP1,MBD3,TBL1X,MCM3AP,SAFB,CARM1,KDM5A,CECR2,MYB,KANSL1,PRKCB,LDB1,CHAF1A,KDM2A,BRD1,SETD5,ACTB,JARID2,EHMT1,BCORL1,TET3,NCOA1,ASH1L,HDAC11,TTLL12,INO80,SUPT6H,SMCHD1,MLLT6,BRWD1,ATM,CHD1,GATAD2B,NIPBL,BAZ1B,ZNF462,ZMIZ2,HNRNPU,ZBTB7A,KMT2B,USP7,BRD4,KAT6B,SETD2,BAZ1A,TPR,ARRB1,MKI67,MECP2,SETD1A,UHRF1,SMARCA4,CHD4,DNMT1,BAZ2A,CHD3,NCOR1,CHD7,SIN3B,KDM4B,NSD1,BPTF,KDM6B,CREBBP,HR,SRCAP,SKI,PADI2,KMT2A,CHD2,SETD1B,DOT1L,EP400,KMT2D,EP300,ARID1A,TRRAP,HUWE1,HCFC1,ZMIZ1,KMT2C,VEGFA"
"GO:BP","negative regulation of nitrogen compound metabolic process","GO:0051172","0.00001142372605549883","4.942192219959681","2467","1554","296","17847","ESR1,IFI6,GNL3L,SYNJ2BP,RPS14,UBB,STAT1,HEY1,CALM2,RPS3,ARL6IP1,RPS13,HSBP1,ID2,BST2,ISG15,TXN,ZNF608,ITM2B,RARB,RPS27A,PCNA,TMEM59,RPL13A,CASP3,ZMPSTE24,LAMTOR5,SRP9,PRDX3,C1D,PBK,PFDN5,MRPL13,CBX3,TRIM21,PEX2,SVIP,PAIP2,YWHAE,DNAJB1,AZIN1,HMGB2,EAPP,EIF3E,MAD2L1,RNF2,PSMD10,HSPA8,ANKRD1,EPHA4,MARCH7,SAP18,HIST1H1C,DLX1,TERF1,CREG1,ZNF136,RPL5,BIRC5,CDKN1B,ID4,TAF7,GMNN,NIF3L1,HNRNPC,ATRAID,PROS1,TXNIP,CCNB1,EIF4A2,TIPRL,DEPDC1,NEDD4,TIGAR,SERPINF1,PKIA,HMGA2,PAQR3,AKIRIN2,RPL11,GADD45A,NDUFA13,MIF,PHB2,MBIP,MYADM,CD109,CTNNB1,PRKAA1,UBA52,RPS7,MOSPD1,HAT1,TSG101,F2RL1,STRAP,PPP1R15A,SOX4,HDAC1,PARK7,CGGBP1,GSTP1,SP2,DVL1,ROCK2,ATRX,DAPK3,SATB2,E2F2,HIVEP1,UBE2O,NFX1,TSC2,GATA6,CLEC16A,TFAP2C,ATXN1L,DNMT3A,HIRA,CTBP1,MBD3,GZF1,ILF3,TBL1X,TNKS,USP47,PKIB,TRAF3IP1,KDM5A,DICER1,PRR5L,MYB,SAMD4B,MAPKAPK2,GLI3,NACC1,USP2,LDB1,MXD1,KDM2A,SH3BP5,OTUD7B,JARID2,HIF1AN,EHMT1,CCAR1,ELFN2,ASH1L,DUSP7,FNIP2,HAP1,ATN1,SAMD4A,SF1,CBX5,CLN8,SUPT6H,WWC3,SMCHD1,MLLT6,USP9X,FAM129A,ATM,SREBF2,TNRC6A,GATAD2B,NIPBL,ADARB1,FOXO1,TAF3,SORL1,HEG1,BAG3,TAOK3,CNOT1,SMAD7,MEF2A,ZFP36L2,MGA,MYBBP1A,SH2B3,DAB2IP,CAV1,LBH,NAB2,FMN2,MLLT1,HNRNPU,KHSRP,ZBTB7A,HIC2,GIGYF2,USP7,ABCA2,RAPGEF1,NFIA,MTOR,KAT6B,PPARA,ZBTB4,ZNF703,WNK2,NF2,BOD1L1,TPR,FLNA,ARRB1,CENPF,MECP2,IGF2BP1,BIRC6,EIF3A,CSK,NR2F6,ZC3H4,SOCS1,UHRF1,SMARCA4,HOXD9,DNMT1,BAZ2A,NANOS1,RREB1,PABPC1,MAP2K5,FOXO3,ARHGAP35,NF1,INHBB,C3,NOTCH1,TNRC6C,DEPTOR,ZFHX4,FHL2,EIF4G1,NCOR1,RPTOR,PMEPA1,SIN3B,KDM4B,LRRFIP1,IGF1R,POU2F1,LMTK2,NSD1,BPTF,ACER2,FST,LRP1,HOXC8,CREBBP,AGO2,DYRK1A,HR,CELF1,CUX1,NCOR2,UPF1,FOXK2,PRKDC,CBFA2T3,SKI,KMT2A,WNK1,PPARGC1B,PITX1,DOT1L,TNRC6B,WWC1,CBL,RARA,KMT2D,CEBPB,EP300,ARID1A,MYCBP2,ZFYVE28,SPON1,HCFC1,LARP1,SERPINA6,NFIC,SIAH2,FOXK1,NRIP1,COL6A3,TFCP2L1,OPHN1,JUND,VEGFA,TIMP3,GADD45B,SLC9A3R1,HIPK2,SERPINB9"
"GO:BP","response to decreased oxygen levels","GO:0036293","0.000012677269319948319","4.896974283283344","373","1554","69","17847","UBB,PSME1,RPS27A,SLC8A1,PMAIP1,PSMB1,TCEB1,CASP3,CXCR4,PSMA3,AHCY,PGK1,RBX1,PSMD10,ANKRD1,PSMB3,PSMA1,CDKN1B,PDLIM1,CCNB1,HIGD1A,CCNA2,PSMA4,TIGAR,CAT,PAM,PHB2,RHOA,PRKAA1,UBA52,PSMB4,PSMA5,PSMC3,ROCK2,SCAP,HYOU1,DDAH1,GATA6,DNMT3A,MYB,HIF1AN,ATM,CAV1,FMN2,STC2,PDK3,MTOR,PPARA,ITPR2,MECP2,BCL2,HK2,NF1,NOTCH1,RYR2,ACTN4,IRAK1,LONP1,SLC9A1,CREBBP,CBFA2T3,ITPR1,CBL,VASN,EP300,ALKBH5,EPAS1,VEGFA,HIPK2"
"GO:BP","cellular response to oxygen levels","GO:0071453","0.000012713263032877693","4.895742967518672","239","1554","51","17847","UBB,PSME1,RPS27A,SLC8A1,PMAIP1,PSMB1,TCEB1,PSMA3,PGK1,RBX1,PSMD10,ATP6V1G1,ANKRD1,PSMB3,PSMA1,CCNB1,HIGD1A,CCNA2,PSMA4,TIGAR,PHB2,PRKAA1,UBA52,PSMB4,PSMA5,PSMC3,ROCK2,HYOU1,DDAH1,GATA6,DNMT3A,HIF1AN,LPAR1,FOXO1,CAV1,FMN2,STC2,PDK3,MTOR,BCL2,NOTCH1,IRAK1,SLC9A1,CREBBP,CBL,VASN,EP300,POLR2A,EPAS1,VEGFA,HIPK2"
"GO:BP","regulation of biological quality","GO:0065008","0.00001424698715192516","4.84627696734923","4103","1554","454","17847","ESR1,IFIT1,IFI6,B2M,GNL3L,SEMA3C,RPA3,RPS14,UBB,STAT1,CALM2,CDC42,GSTO1,OAS2,ARL6IP1,CA2,PLSCR1,STMN1,TMSB10,ANXA1,TMEM165,ID2,RPS5,NDFIP1,TPT1,RPS6,ISG15,TXN,PSME1,MME,NPC2,STARD3NL,CFL2,CAPZA2,RPS27A,FLRT3,SLC8A1,PMAIP1,LIPA,OAS1,RPS24,ARL6IP5,LAMTOR1,PCNA,NEK7,PSMB1,SEMA3D,MPC2,CASP3,PDPN,ZMPSTE24,LAMTOR5,CXCR4,ATP6V0E1,CRABP2,CMTM6,MAP2,CCT4,PRDX3,DSTN,FHL1,TXNDC12,ABCG1,ATP6AP2,HSD17B12,LIN7C,TRIM21,PEX2,RHOC,ATP6V1D,TMEM38B,SKP1,PPP2R3C,TSC22D3,TMEM14C,EPHA7,NOV,LGALS1,YWHAE,RPS9,ATP6V1E1,MYL12A,PSMA3,HMGB2,STARD4,HSD17B11,ABCB7,ARRDC3,TMEM14A,RDH10,NEK2,BRK1,ARPC3,PRIM1,SNAPIN,PSMD10,ATP6V1G1,HSPA8,MRE11A,EPHA4,S100A13,SCOC,PSMB3,MARCH7,CARHSP1,AURKA,TERF1,ADD3,TRPC1,ATP6V1F,RPL5,BIRC5,PSMA1,KIT,COCH,C1GALT1C1,LEPR,EMP2,SEPT7,ACTR2,HNRNPC,PROS1,DPM3,NQO1,ENY2,HACD3,PSMA4,USP33,MICU1,HPSE,YWHAZ,ARPC1A,SERF2,NRN1,ACVR2A,NEDD4,RBP1,RAB11A,PNPLA4,SERPINF1,VPS33A,CHMP2B,CPE,CCT8,PRDX4,GOLGA7,NEDD8,TMSB15A,ADH5,RAP1B,RFC3,ATP6V0B,ANXA7,RPS19,SULT1A1,UGCG,RPL11,DERL1,CCNE2,ARPC5,MIF,TMX3,ATP6V1G2,PAM,PHB2,RHOA,ACADL,GM2A,CRIPT,LAMTOR4,MYADM,ACTR3,SLC35G1,TXNL1,INSIG1,CTNNB1,PRKAA1,UBA52,PSMB4,RPS7,CPT1A,GPM6B,PSMA5,CTSH,F2RL1,STRAP,PPP1R15A,SOX4,HDAC1,PARK7,TMCO1,EPHA5,BCAP31,PSMC3,GSTP1,USF2,USP36,WDR81,DVL1,ROCK2,ATRX,CHST8,DAPK3,DNM2,SMTN,ARHGAP18,ADNP,PDZD8,AMIGO3,SYNE1,DDAH1,CACNG8,TPCN1,GATA6,TAOK1,GRIP2,SYVN1,LSR,ATP1A3,CDH4,TBL1X,PLXND1,TNKS,GADD45G,SAFB,PKIB,SPIRE1,ATP13A1,MYB,SAMD4B,CIZ1,TLN1,MAPKAPK2,LGALS9,RHOF,RAB11FIP5,RAB11FIP3,ZNF516,FGD3,TNFRSF12A,PRKCB,ADAMTS18,USP2,LDB1,HOMER2,PNPLA2,ACTB,EHMT1,LPAR1,EPB41,ADGRV1,TUB,NCOA1,AARS2,MYO10,PHIP,PLCL2,HAP1,SLC29A1,DMXL1,DOCK9,DGKD,NCDN,DCP1A,ZNF236,SAMD4A,GRIK4,CBX5,CLN8,TUBA1A,SLC25A23,MLLT6,BRWD1,MAP3K4,USP9X,IL1RAP,DDI2,NCLN,ATM,PIM3,SREBF2,RHOBTB3,VPS13A,ADCY9,FOXO1,TAF3,SORL1,PKD1,PIP5K1C,RPS6KA2,HEG1,BAG3,SMAD7,SPTAN1,ZFP36L2,SH2B3,DAB2IP,PIM1,CAV1,CHDH,FMN2,STAT5B,HNRNPU,STC2,KHSRP,TRIM9,ZBTB7A,PDK3,WIZ,RIMS4,GIGYF2,USP7,ABCA2,MYH9,BCR,UNC13B,NCS1,MTOR,NUP214,PPARA,SMG1,ADGRL1,PAPSS2,WNK2,NF2,ANK2,ACACA,CDC42EP2,SEC16A,ALDH1A3,FLNA,SPTBN2,ARRB1,ITPR2,AKAP9,FMN1,MECP2,AAK1,IGF2BP1,SYT12,ALMS1,CSK,BCL2,YLPM1,OLFM1,SLC22A5,LAMA4,SMARCA4,CHERP,ABL2,NANOS1,PABPC1,ACIN1,DLG5,ALOXE3,MYH10,TENM1,FOXO3,LPIN1,SYNDIG1,VPS13D,HK2,ARHGAP35,NF1,ABCC1,ITPK1,NAV2,INHBB,C3,NOTCH1,RYR2,LTBP1,DEPTOR,SLC6A9,SLC35F6,MEGF8,AP3D1,SLC9A1,PCLO,ANKRD11,CNNM4,EIF4G1,PPP1R13B,NPC1,RPTOR,CHD7,ADCY1,QSOX1,PIEZO1,PLXNA1,LRP4,CACNA1H,IGF1R,LRP1,KDM6B,TLN2,NEB,DLC1,CYP1B1,EHD2,CREBBP,RHOBTB1,CAD,FLNB,SYNE2,NCOR2,PREX1,UPF1,SPTBN1,FOXK2,KCND3,SYNE3,PRKDC,FBN2,WNK1,PPARGC1B,CDC42EP1,ITPR1,ATP11A,RARA,CEBPB,EP300,MACF1,TGM2,ALKBH5,HTT,PTPRS,HCFC1,LARP1,MAP1B,GRIK3,DYNC1H1,AKAP1,GOLGA4,SERPINA6,HK1,TMOD1,CCDC88C,FOXK1,NRIP1,ATP6V1C2,ERN1,EPAS1,C5AR2,SHANK2,VIM,OPHN1,OTOF,VEGFA,METRNL,CA12,SLC9A3R1,HIPK2,OXT"
"GO:BP","regulation of molecular function","GO:0065009","0.000016317024025198006","4.787359047009185","3013","1554","349","17847","ESR1,IFIT1,IFI6,B2M,GNL3L,SNX18,UBB,IFIT2,HEY1,CALM2,CDC42,GSTO1,RPS3,EEF1A1,OAS2,ARL6IP1,DDX58,PLSCR1,STMN1,ANXA1,ID2,NDFIP1,BST2,TXN,RP2,PSME1,NDFIP2,RPS27A,PMAIP1,CNN3,OAS1,COMMD6,ARL6IP5,CDK1,PCNA,RFK,NEK7,FXYD6,CASP3,RPS27L,ZMPSTE24,LAMTOR5,CXCR4,CCNG1,MAP2,CCT4,RAP2C,PRDX3,FHL1,DYNLL1,ANXA4,TRIM21,RHOC,PPP2R3C,EPHA7,YWHAE,DNAJB1,AZIN1,PSMA3,HMGB2,PCOLCE2,ARRDC3,EIF3E,LYPLA1,GDI2,NEK2,STK26,MAD2L1,SNAPIN,RNF2,PSMD10,MRE11A,EPHA4,ARRDC4,ELMOD2,AURKA,TERF1,OAS3,DNAJA2,RPL5,PRKAG1,BIRC5,CKS2,CDKN1B,KIT,KLHL24,ID4,SYAP1,LEPR,EMP2,PDCD6,TAF7,GMNN,PROS1,TXNIP,CCNB1,DNAJB4,EIF4A2,HIGD1A,SERINC1,PRPSAP2,NQO1,TIPRL,HACD3,RAB9A,RACGAP1,CCNA2,DAZAP2,USP33,UBE2N,DEPDC1,ARL1,ACVR2A,NEDD4,TIGAR,DPH3,ITGB1,PIK3R3,IFNGR2,AMOT,SERPINF1,ADAM9,CAP1,SERTAD1,LYPD1,PKIA,HMGA2,DBF4,ERP29,MMD,PAQR3,RFC3,AKIRIN2,RPL11,DERL1,CCNE2,GADD45A,NDUFA13,MIF,CAT,TRIM23,PHB2,RHOA,GM2A,MBIP,CD109,XRCC4,TOM1L1,CWF19L1,CTNNB1,PRKAA1,UBA52,RPS7,LYPD6,TSG101,CTSH,F2RL1,MAT2B,PPP1R15A,HDAC1,PARK7,RNF25,EPHA5,BCAP31,GSTP1,SYMPK,WDR81,DVL1,ROCK2,DNM2,ARHGAP18,MAVS,ADNP,FZD5,UBE2O,PHLDA2,DDAH1,CACNG8,TSC2,TAOK1,DSTYK,PLXND1,TNKS,GADD45G,USP47,CARM1,PKIB,KDM5A,MAPKAPK2,LGALS9,MAP2K3,FGD3,PRKCB,DHX33,CCDC88A,SLK,LDB1,TBC1D9B,SH3BP5,ACTB,LPAR1,SIK1,EPB41,TBC1D4,ADGRV1,ELFN2,DUSP7,FNIP2,PLCL2,HAP1,DOCK9,PPP2R2C,MAP3K9,DCP1A,MAP3K4,PPP1R12B,IL1RAP,WDR60,NIPBL,FEM1A,ADCY9,ADARB1,TAF3,SORL1,CCNO,PKD1,HEG1,BAG3,TAOK3,SMAD7,NPRL3,SH2B3,DAB2IP,ZNF462,PIM1,CAV1,TACC1,NAB2,MLLT1,LFNG,HNRNPU,SZT2,ZBTB7A,ARHGEF12,SOCS7,USP7,TBC1D16,ABCA2,BCR,RAPGEF1,MTOR,PPARA,HERC5,RASAL2,RGS10,TRIM8,WNK2,NF2,BOD1L1,ANK2,CDC42EP2,ARFGEF3,FLNA,ARRB1,CDK12,ASAP1,AKAP9,BIRC6,PERP,CSK,SOCS1,BCL2,UHRF1,SMARCA4,MYO9A,PARM1,ABL2,AHNAK,ARHGEF11,TRAF3,MAP2K5,TENM1,ARHGAP35,NF1,C3,NOTCH1,MMP17,RYR2,ACTN4,DEPTOR,IRAK1,RANBP2,SBF1,SLC9A1,AGAP1,GCN1,EIF4G1,RCC2,MAP3K5,PPRC1,RPTOR,ADCY1,IQSEC1,PLXNA1,LRRFIP1,UTRN,IGF1R,AKAP13,LMTK2,GABBR2,NSD1,ACER2,RALGAPA2,RRP1B,LRP1,ARHGAP26,DLC1,CYP1B1,LRRC38,PREX1,KSR1,SKI,KMT2A,PTPRF,WNK1,PPARGC1B,DOT1L,CBL,RARA,NPTX2,EP300,CARD10,HTT,CCND2,ZFYVE28,SPON1,SERPINA6,SIAH2,COL6A3,ERN1,RASGRP3,SHANK2,OPHN1,VEGFA,TIMP3,GADD45B,SLC9A3R1,HIPK2,SERPINB9"
